Date,Open,High,Low,Close,Volume,Return,Future_Return,Target,RSI,MACD,MACD_Signal,BB_High,BB_Low,MA_7,MA_30,EMA_7,Volatility
2021-03-12,57821.21875,57996.62109375,55376.6484375,57332.08984375,55689944702,-0.008183206626845796,0.06821652767950437,1,67.44748011410269,2758.7611665005097,2200.258910526239,58783.42430611684,43157.50381888317,54047.92522321428,50786.921875,54693.51918962203,0.02187879493367718
2021-03-13,57343.37109375,61683.86328125,56217.97265625,61243.0859375,60669829814,0.06821652767950437,-0.031689610370558396,0,72.6493190560654,3203.960122897508,2400.999153000493,59721.77253544057,42589.46965205943,55809.45424107143,51231.38033854167,56330.91087659152,0.024793318167379143
2021-03-14,61221.1328125,61597.91796875,59302.31640625,59302.31640625,43901225564,-0.031689610370558396,-0.05725100456855314,0,66.93339549439848,3361.4311361242435,2593.0855496252434,60604.4187528171,42216.32304405789,56965.97209821428,51624.629166666666,57073.762259006144,0.033616882011629635
2021-03-15,59267.4296875,60540.9921875,55393.1640625,55907.19921875,66419369890,-0.05725100456855314,0.01605702194966918,1,58.29294565854092,3175.6633949358,2709.6011186873548,61077.711474684824,42451.30766594017,57488.92578125,51918.01861979167,56782.12149894211,0.04499518836608949
2021-03-16,55840.78515625,56833.1796875,53555.02734375,56804.90234375,59749798599,0.01605702194966918,0.036369962842253134,1,59.77167305233608,3065.5406174242235,2780.789018434729,61630.78453594952,42608.191635925476,57771.89508928572,52187.605729166666,56787.816710144085,0.041868229443087185
2021-03-17,56825.828125,58969.81640625,54528.62890625,58870.89453125,60258313191,0.036369962842253134,-0.017189693893861602,0,63.02114423906237,3109.1356458134396,2846.4583439104713,62359.385051075056,43057.29541767494,58180.80133928572,52551.80026041667,57308.586165420566,0.04314765438505136
2021-03-18,58893.078125,60116.25,54253.578125,57858.921875,55746041000,-0.017189693893861602,0.008429650137686817,1,60.44559326217023,3027.1323861233614,2882.5931523530494,62718.79321183544,43849.80327253956,58188.48716517857,52840.435286458334,57446.170092815424,0.042569026402086936
2021-03-19,57850.44140625,59498.375,56643.703125,58346.65234375,49063873786,0.008429650137686817,-0.0005657190459794625,0,61.267189921628486,2967.2948566810155,2899.5334932186424,62979.93396232255,44804.48244392745,58333.42466517857,53047.0234375,57671.29065554907,0.04244084892347589
2021-03-20,58332.26171875,60031.28515625,58213.296875,58313.64453125,50361731222,-0.0005657190459794625,-0.013551247955811196,0,61.1745802535081,2883.965173566008,2896.4198292881156,62883.61878117098,46218.38512507902,57914.93303571428,53268.151692708336,57831.879124474304,0.031435640952384804
2021-03-21,58309.9140625,58767.8984375,56005.6171875,57523.421875,51943414539,-0.013551247955811196,-0.05205318540083803,0,58.8799474548354,2722.7749800449383,2861.69085943948,63053.37801659993,46837.843858400076,57660.80524553572,53322.661328125,57754.76481210573,0.029718567705266277
2021-03-22,57517.890625,58471.48046875,54288.15625,54529.14453125,56521454974,-0.05205318540083803,0.0038474981233158623,1,51.063958955441336,2326.597861060691,2754.672259763722,62787.587876722486,47718.64962327752,57463.94029017857,53270.31549479167,56948.3597418918,0.028190705098413288
2021-03-23,54511.66015625,55985.44140625,53470.6953125,54738.9453125,56435023914,0.0038474981233158623,-0.035891807492523076,0,51.549266025939886,2006.4249912888554,2605.0228060687487,62688.0157470698,48238.2920654302,57168.80357142857,53176.948828125,56396.00613454385,0.027158403688608522
2021-03-24,54710.48828125,57262.3828125,52514.33203125,52774.265625,70567223787,-0.035891807492523076,-0.020277031922222966,0,46.86240871613613,1575.98547447288,2399.215339749575,62302.50917162938,49045.10840649562,56297.85658482143,53129.180338541664,55490.571007157894,0.022091733050607795
2021-03-25,52726.74609375,53392.38671875,50856.5703125,51704.16015625,67999812841,-0.020277031922222966,0.06639992475218648,1,44.4897321103594,1135.4220495518384,2146.4566817100276,61969.852065489744,49655.45105951026,55418.60491071428,53225.171484375,54543.968294430924,0.02216685570811139
2021-03-26,51683.01171875,55137.3125,51579.85546875,55137.3125,56652197978,0.06639992475218648,0.015165759461888806,1,52.75441746467055,1051.181695060397,1927.4016843801016,61424.095717084696,50823.70037666531,54960.12779017857,53406.2375,54692.3043458232,0.037923115690736295
2021-03-27,55137.56640625,56568.21484375,54242.91015625,55973.51171875,47266542233,0.015165759461888806,-0.0004067213991215679,0,54.53015132186507,1039.9074895322265,1749.9028454105269,61161.573241799844,51562.90488320015,54625.82310267857,53702.226171875,55012.6061890549,0.038853225179507546
2021-03-28,55974.94140625,56610.3125,55071.11328125,55950.74609375,47686580918,-0.0004067213991215679,0.03216137854506651,1,54.4701266829586,1017.4075636679117,1603.4037890620039,60968.13319471625,52126.76719590875,54401.15513392857,54022.59231770833,55247.14116522868,0.0386993502978143
2021-03-29,55947.8984375,58342.09765625,55139.33984375,57750.19921875,57625587027,0.03216137854506651,0.020216245195582738,1,58.37077521834468,1131.731146666898,1509.0692605829827,61070.072878993305,52317.43571475669,54861.30580357143,54407.98385416667,55872.90567860901,0.03380359711749927
2021-03-30,57750.1328125,59447.22265625,57251.55078125,58917.69140625,54414116432,0.020216245195582738,1.9359634988669328e-05,1,60.72196793255119,1301.5369642966762,1467.5628013257215,61307.18758389895,52371.235072351046,55458.26953125,54867.31458333333,56634.102110519256,0.03397655230945583
2021-03-31,58930.27734375,59930.02734375,57726.41796875,58918.83203125,65520826225,1.9359634988669328e-05,0.0030037350775407035,1,60.724301860279546,1419.834370253935,1458.0171151113643,61436.78815731225,52353.00559268775,56336.064732142855,55176.90091145833,57205.284590701944,0.02786923635694067
2021-04-01,58926.5625,59586.0703125,58505.27734375,59095.80859375,61669163792,0.0030037350775407035,0.004881969011259368,1,61.11042729240575,1510.4548628671328,1468.504664662518,61622.93672425351,52343.228900746486,57392.01450892857,55534.128255208336,57677.91559146396,0.023899481340583575
2021-04-02,59098.87890625,60267.1875,58869.28125,59384.3125,58727860620,0.004881969011259368,-0.029981350293480258,0,61.77024898442819,1587.255220109757,1492.254775751966,61251.03274421477,52529.255537035235,57998.728794642855,55828.997265625,58104.51481859797,0.012258379086629342
2021-04-03,59397.41015625,60110.26953125,57603.890625,57603.890625,59641344484,-0.029981350293480258,0.0200448971410081,1,55.51092036633599,1487.3101057544409,1491.265841752461,61039.21325218417,52571.232450940835,58231.64006696428,56130.42135416667,57979.35877019848,0.019353226803934167
2021-04-04,57604.83984375,58913.74609375,57168.67578125,58758.5546875,50749662970,0.0200448971410081,0.005094138552963257,1,58.45142548737892,1484.1660797694567,1489.8458893558602,61242.80915763803,52652.77209236197,58632.755580357145,56458.1296875,58174.15774952386,0.02006024401697218
2021-04-05,58760.875,59891.296875,57694.82421875,59057.87890625,60706272115,0.005094138552963257,-0.014655445594718208,0,59.204182909849116,1488.6669534448083,1489.61010217365,61451.66209158714,52669.21681466286,58819.56696428572,56796.312890625,58395.0880387054,0.01678673367747429
2021-04-06,59171.93359375,59479.578125,57646.80859375,58192.359375,66058027988,-0.014655445594718208,-0.036833390122360865,0,56.04237729593913,1406.184120316444,1472.9249058022087,61371.50189954368,52681.52349108132,58715.94810267857,57029.16848958333,58344.40587277905,0.01609901322985069
2021-04-07,58186.5078125,58731.14453125,55604.0234375,56048.9375,75645303584,-0.036833390122360865,0.04058980823677527,1,49.05546008533758,1154.5507069501618,1409.2500660317994,61283.27932931644,52588.74762380855,58305.963169642855,57155.915625,57770.53877958428,0.020799383379119157
2021-04-08,56099.9140625,58338.73828125,55879.0859375,58323.953125,53053855641,0.04058980823677527,-0.0013536328475677317,0,55.40979274459169,1125.727476170876,1352.5455480596147,61280.68225403659,52589.07477721341,58195.69810267857,57272.576822916664,57908.89236593821,0.02754580976288527
2021-04-09,58326.5625,58937.046875,57807.86328125,58245.00390625,46655208546,-0.0013536328475677317,0.026581343719059625,1,55.1527015340115,1084.018426330469,1298.8401237137857,61272.995698664956,52589.89727008505,58032.939732142855,57347.125260416666,57992.92025101616,0.027403548349315236
2021-04-10,58253.77734375,61276.6640625,58038.70703125,59793.234375,58238470525,0.026581343719059625,0.006885903949730876,1,59.15502172262979,1162.492473947459,1271.5705937605205,61557.74201384568,52532.13220490432,58345.703125,57413.395703125,58442.998782012124,0.026244468808190934
2021-04-11,59846.23046875,60790.5546875,59289.796875,60204.96484375,46280252580,0.006885903949730876,-0.005174186540237491,0,60.17294676171891,1243.571808203531,1265.9708366491227,61886.641171646545,52770.81507835346,58552.33314732143,57509.158203125,58883.490297446595,0.025501310050997
2021-04-12,60175.9453125,61253.03515625,59589.875,59893.453125,51828688519,-0.005174186540237491,0.06027376479221824,1,58.97539565414098,1268.0738069574,1266.3914307107782,62112.27384953579,53060.633181714205,58671.700892857145,57464.17044270833,59135.98100433495,0.025706176075079253
2021-04-13,59890.01953125,63742.28515625,59869.95703125,63503.45703125,69983454362,0.06027376479221824,-0.00620063437737306,0,67.13763849588305,1560.7970656596299,1325.2725577005485,62781.52338026016,53464.30279161484,59430.42912946428,57604.20846354167,60227.85001106371,0.03224266297775595
2021-04-14,63523.75390625,64863.09765625,61554.796875,63109.6953125,77451779687,-0.00620063437737306,0.003237480473297971,1,65.60440390827517,1740.9405977265124,1408.4061657057414,62832.67158823469,54553.70809926531,60439.10881696428,57844.291666666664,60948.31133642278,0.025784514758135625
2021-04-15,63075.1953125,63821.671875,62208.96484375,63314.01171875,60954381579,0.003237480473297971,-0.027501379378466195,0,66.03780768928746,1878.53765841735,1502.4324642480633,63369.13989982141,54834.90970955358,61151.974330357145,58061.261979166666,61539.73643200459,0.023980665936856976
2021-04-16,63258.50390625,63594.72265625,60222.53125,61572.7890625,84293007468,-0.027501379378466195,-0.014437688523377457,0,59.192509664665714,1826.0328341475833,1567.1525382279674,63524.230642735434,55239.74670101456,61627.37220982143,58151.32513020833,61547.999589628445,0.028097062098394226
2021-04-17,61529.921875,62572.17578125,60361.3515625,60683.8203125,66138759198,-0.014437688523377457,-0.0736215468265391,0,56.00088736570749,1693.1721987892379,1592.3564703402214,63481.07900076167,55756.20576486333,61754.59877232143,58245.48841145833,61331.95477034633,0.027925870185334236
2021-04-18,60701.88671875,61057.45703125,52829.53515625,56216.18359375,97468872758,-0.0736215468265391,-0.008750468945115109,0,43.35025051349394,1213.3910260151679,1516.563381475211,63605.43932877788,55478.443874347126,61184.77287946428,58174.47278645833,60053.01197619725,0.039830624352005746
2021-04-19,56191.5859375,57520.0546875,54368.59375,55724.265625,65344865159,-0.008750468945115109,0.013436976092944253,1,42.219339499925965,784.424958374344,1370.1356968550376,63769.4136208518,54995.12700414819,60589.17466517857,58088.16015625,58970.82538839794,0.039795386427433126
2021-04-20,55681.79296875,57062.1484375,53448.046875,56473.03125,67849323955,0.013436976092944253,-0.045454287638402646,0,44.58891929118862,499.13170784806425,1195.934899053643,63824.7350718741,54695.225475000894,59584.828125,58053.147135416664,58346.37685379846,0.028400946194571147
2021-04-21,56471.12890625,56757.97265625,53695.46875,53906.08984375,54926612466,-0.045454287638402646,-0.0397694659817468,0,38.72562126317772,65.15298961125518,969.7785171651655,64128.36842188644,53872.62024998857,58270.02734375,58032.378645833334,57236.30510128634,0.029917896376208727
2021-04-22,53857.10546875,55410.23046875,50583.8125,51762.2734375,74798630778,-0.0397694659817468,-0.012917150838772984,0,34.62996589739639,-446.6180042593114,686.4992128802701,64632.96394428464,52605.820821340356,56619.779017857145,57933.15625,55867.79718533976,0.028273217603303764
2021-04-23,51739.80859375,52120.79296875,47714.6640625,51093.65234375,86668667320,-0.012917150838772984,-0.02040928977310741,0,33.442025233921896,-895.8258160039477,370.0342071034266,65139.33989549746,51448.42104200254,55122.759486607145,57877.13580729167,54674.26097494232,0.02884878629337949
2021-04-24,51143.2265625,51167.5625,48805.28515625,50050.8671875,49014494781,-0.02040928977310741,-0.02091099195802515,0,31.6201998639103,-1320.7455577155124,31.878254139638784,65581.7302422352,50135.26194526481,53603.76618303572,57822.026041666664,53518.412528081746,0.028538918909717784
2021-04-25,50052.83203125,50506.01953125,47159.484375,49004.25390625,46117114240,-0.02091099195802515,0.10238907033660749,1,29.861843586940765,-1722.0991720027523,-318.91723108883946,65959.84930862277,48751.78037887722,52573.490513392855,57617.59075520833,52389.87287262381,0.019708709884375838
2021-04-26,49077.79296875,54288.00390625,48852.796875,54021.75390625,58284039825,0.10238907033660749,0.018721407731506323,1,45.50668923892957,-1616.6685373616638,-578.4674923434044,65861.56599160013,48433.00314902487,52330.27455357143,57552.53216145833,52797.843131030364,0.05041930084557013
2021-04-27,54030.3046875,55416.96484375,53319.1875,55033.1171875,49448222757,0.018721407731506323,-0.003787066282106566,0,48.02337779073956,-1434.964062858111,-749.7668064463458,65847.55344863536,48345.43366073964,52124.572544642855,57521.94453125,53356.661645147775,0.05075146972189622
2021-04-28,55036.63671875,56227.20703125,53887.91796875,54824.703125,48000572955,-0.003787066282106566,-0.02315733013830157,0,47.53616915280324,-1292.875763741562,-858.3885979053891,65707.28524620523,48135.77686316977,52255.803013392855,57424.427994791666,53723.67201511083,0.04721045244901479
2021-04-29,54858.08984375,55115.84375,52418.02734375,53555.109375,46088929780,-0.02315733013830157,0.07833176806484676,1,44.56979868710607,-1268.0975292343937,-940.3303841711901,65568.80239766085,47805.27025858915,52511.92243303572,57245.67526041667,53681.53135508313,0.045050936736037064
2021-04-30,53568.6640625,57900.71875,53129.6015625,57750.17578125,52395931985,0.07833176806484676,0.0013484807439372304,1,54.641799887331715,-899.5839566377836,-932.1810986645089,65367.843461415105,47801.9233354599,53462.85435267857,57206.720052083336,54698.69246162485,0.05150415707346831
2021-05-01,57714.6640625,58448.33984375,57052.2734375,57828.05078125,42836427360,0.0013484807439372304,-0.020698824187899145,0,54.80597007133944,-594.3985768924322,-864.6245943100937,65113.117280782564,47818.95810984244,54573.880580357145,57164.46145833333,55481.03204153114,0.04935965574579817
2021-05-02,57825.86328125,57902.59375,56141.90625,56631.078125,38177405335,-0.020698824187899145,0.010051280367532334,1,51.708068325462825,-444.0044476544208,-780.5005649789592,64807.12771592727,47798.71017469773,55663.42689732143,57072.68697916667,55768.54356239836,0.04932907890996623
2021-05-03,56620.2734375,58973.30859375,56590.87109375,57200.29296875,51713139031,0.010051280367532334,-0.06760024652955021,0,53.066687222487715,-275.706957751092,-679.5418435333858,63843.69953550775,48131.82194886725,56117.50390625,57059.233723958336,56126.48091398627,0.03425392565779268
2021-05-04,57214.1796875,57214.1796875,53191.42578125,53333.5390625,68564706967,-0.06760024652955021,0.07669599321369813,1,44.00896102314254,-449.1669914279555,-633.4668731122997,62711.763072369205,48286.14278700579,55874.70703125,56878.39986979167,55428.24545111471,0.04414855817805414
2021-05-05,53252.1640625,57911.36328125,52969.0546875,57424.0078125,69241316747,0.07669599321369813,-0.01789307689659958,0,53.12400802436383,-253.64481563144363,-557.5024616161285,61545.10310947717,48863.802359272835,56246.03627232143,56823.9375,55927.186041461035,0.05357828434710679
2021-05-06,57441.30859375,58363.31640625,55382.5078125,56396.515625,69523285106,-0.01789307689659958,0.017020319573156195,1,50.88319859869601,-179.5325752993449,-481.9084843527718,60612.11683812952,49279.161286870476,56651.951450892855,56764.07604166667,56044.51843734578,0.05310532950353591
2021-05-07,56413.953125,58606.6328125,55321.84765625,57356.40234375,68434023376,0.017020319573156195,0.02523475916996243,1,52.8826951840862,-42.84931456566119,-394.0966503953497,59934.38837472589,49624.147953399115,56595.69810267857,56807.658203125,56372.48941394684,0.04395650260193222
2021-05-08,57352.765625,59464.61328125,56975.2109375,58803.77734375,65382980634,0.02523475916996243,-0.009718099130935132,0,55.80426783632546,180.18713546290383,-279.239893223699,60324.79940126111,49492.49630186389,56735.087611607145,56823.65234375,56980.31139639763,0.04500713918707386
2021-05-09,58877.390625,59210.8828125,56482.00390625,58232.31640625,65906690347,-0.009718099130935132,-0.04074231762821234,0,54.37078653649904,307.29075075066066,-161.93376442882712,60632.98801162987,49435.11276962014,56963.8359375,56823.22942708333,57293.31264886072,0.044217392523941225
2021-05-10,58250.87109375,59519.35546875,54071.45703125,55859.796875,71776546298,-0.04074231762821234,0.01512317249631967,1,48.76958027434723,214.11064911571157,-86.72488171991938,60577.1289051904,49429.6484385596,56772.33649553572,56692.11484375,56934.933705395546,0.047278949643974125
2021-05-11,55847.2421875,56872.54296875,54608.65234375,56704.57421875,61308396325,0.01512317249631967,-0.1332174549686006,0,50.71644218008588,206.05593424085237,-28.16871852776503,60740.29945035926,49546.32633089073,57253.91294642857,56575.43515625,56877.343833734165,0.0376275146561567
2021-05-12,56714.53125,57939.36328125,49150.53515625,49150.53515625,75215403907,-0.1332174549686006,0.011508648851976444,1,37.128898567189516,-405.2043622763813,-103.57584727748828,61025.58205494614,48999.869898178855,56071.98828125,56217.337890625,54945.641664363124,0.054782001242486444
2021-05-13,49735.43359375,51330.84375,46980.01953125,49716.19140625,96721152926,0.011508648851976444,0.00330563837155351,1,38.458490475039255,-834.3707129690738,-249.73482041580542,61162.7187664807,48724.9870928943,55117.65625,55757.762369791664,53638.27909983484,0.05613449328312845
2021-05-14,49682.98046875,51438.1171875,48868.578125,49880.53515625,55737497453,0.00330563837155351,-0.06255641898138342,0,38.86302586461734,-1147.993614930936,-429.38657931883154,61181.38929350534,48689.28336274466,54049.67522321428,55316.790364583336,52698.84311393864,0.05500158704269968
2021-05-15,49855.49609375,50639.6640625,46664.140625,46760.1875,59161047474,-0.06255641898138342,-0.0065040138312105755,0,34.258441328984475,-1629.54363759415,-669.4179909738953,61553.20605640297,48093.05995922204,52329.162388392855,54764.99622395833,51214.17921045398,0.053390364601591106
2021-05-16,46716.63671875,49720.04296875,43963.3515625,46456.05859375,64047871555,-0.0065040138312105755,-0.06282381595309616,0,33.837624494604626,-2012.517116389041,-938.0378160569245,62099.56123099091,46790.13525338409,50646.83984375,54261.105208333334,50024.64905627799,0.05361622692316502
2021-05-17,46415.8984375,46623.55859375,42207.2890625,43537.51171875,74903638450,-0.06282381595309616,-0.014426855146374762,0,30.02594912454994,-2522.4514488763307,-1254.9205426208057,62869.95282505361,44870.18311244639,48886.513392857145,53689.56158854167,48402.86472189599,0.054956193342657916
2021-05-18,43488.05859375,45812.45703125,42367.83203125,42909.40234375,56187365084,-0.014426855146374762,-0.13766122609163733,0,29.26198475332633,-2943.3323552538204,-1592.6029051474088,63444.02052812396,43104.585331251044,46915.77455357143,53246.002213541666,47029.499127359486,0.05162415374779667
2021-05-19,42944.9765625,43546.1171875,30681.49609375,37002.44140625,126358098747,-0.13766122609163733,0.10216344466291027,1,23.266537087216832,-3710.750663182007,-2016.2324567543285,64841.11074087099,40052.228321629016,45180.33258928572,52621.94140625,44522.73469708211,0.053001772243124384
2021-05-20,36753.66796875,42462.984375,35050.6171875,40782.73828125,88281943359,0.10216344466291027,-0.08528232829817228,0,32.76129064891238,-3968.154422519685,-2406.6168499074,64725.64530449085,38470.950008009146,43904.125,52098.931640625,43587.73559312408,0.07411429011394552
2021-05-21,40596.94921875,42172.171875,33616.453125,37304.69140625,82051616861,-0.08528232829817228,0.006217486259949112,1,29.183385831013595,-4402.053934279749,-2805.70426678187,64757.1444778955,36387.1148971045,42107.575892857145,51545.55169270833,42016.97454640556,0.07591720218227942
2021-05-22,37371.03125,38831.0546875,35383.68359375,37536.6328125,57377273240,0.006217486259949112,-0.0736893688644572,0,29.734494816197312,-4673.3353890429935,-3179.2304912340946,64591.09536799532,34643.71947575468,40789.92522321428,51071.363671875,40896.889112929166,0.07667947035614507
2021-05-23,37531.44921875,38289.21875,31227.33984375,34770.58203125,78469274361,-0.0736893688644572,0.11318183957815453,1,27.032666403784432,-5053.27407958066,-3554.039208903408,64363.05852825069,32628.785221749313,39120.57142857143,50527.261328125,39365.31234250937,0.07769016087232185
2021-05-24,34700.36328125,39835.140625,34551.08203125,38705.98046875,67359584098,0.11318183957815453,-0.007847826326095597,0,35.94990201717037,-4979.424755733184,-3839.1163182693635,64016.14243302435,31512.945457600646,38430.35267857143,50149.0984375,39200.479374069524,0.09487171722522333
2021-05-25,38795.78125,39776.3515625,36581.4296875,38402.22265625,56211915803,-0.007847826326095597,0.023227211885217036,1,35.588381100796425,-4889.051410060849,-4049.103336627661,62918.29041606673,30708.61895893327,37786.46986607143,49795.69739583333,39000.91519461464,0.09488533147183352
2021-05-26,38392.625,40782.078125,37905.8359375,39294.19921875,51346735160,0.023227211885217036,-0.021815700174415475,0,37.57362781214513,-4691.375571171571,-4177.557783536443,61750.16177507316,30166.51595930184,38113.86383928572,49304.77890625,39074.23620064848,0.07715996488620541
2021-05-27,39316.890625,40379.6171875,37247.90234375,38436.96875,43210968721,-0.021815700174415475,-0.07126897282320166,0,36.41211238023687,-4551.421426287714,-4252.330512086697,60215.43439657771,29809.299978422292,37778.75390625,48751.573958333334,38914.91933798636,0.0662402209012299
2021-05-28,38507.08203125,38856.96875,34779.0390625,35697.60546875,55200191952,-0.07126897282320166,-0.03029724398312339,0,32.91090092413711,-4608.4273987287015,-4323.549889415099,58178.60387114233,29535.51331635767,37549.170200892855,48114.00403645833,38110.59087067727,0.06362513787306796
2021-05-29,35684.15625,37234.5,33693.9296875,34616.06640625,45231013335,-0.03029724398312339,0.03068120125307594,1,31.61823199243554,-4686.849126866466,-4396.209736905372,55915.542388436224,29436.949799063772,37131.94642857143,47482.70260416667,37236.95975457045,0.06408840190553455
2021-05-30,34607.40625,36400.66796875,33520.73828125,35678.12890625,31646080921,0.03068120125307594,0.04637929771620186,1,34.34535993405305,-4610.156331226637,-4438.999055769626,53760.11501276257,29574.21037786243,37261.595982142855,46746.96770833333,36847.25204249034,0.05865429800752598
2021-05-31,35658.59375,37468.25,34241.9453125,37332.85546875,39009847639,0.04637929771620186,-0.017355481635803582,0,38.46312418192415,-4365.531009642989,-4424.305446544298,50749.41531191506,30647.73820370995,37065.435267857145,46063.79453125,36968.652899055254,0.04088563032791068
2021-06-01,37293.79296875,37896.734375,35787.0859375,36684.92578125,34639423297,-0.017355481635803582,0.02426756732611457,1,37.47208630856423,-4175.810051739638,-4374.606367583367,49477.4343516673,30673.158226457694,36820.107142857145,45398.92278645833,36897.721119603935,0.04117536911467289
2021-06-02,36699.921875,38231.33984375,35966.30859375,37575.1796875,33070867190,0.02426756732611457,0.043475133082156336,1,39.76844875017825,-3908.5632910405548,-4281.397752274805,47810.12219255432,31126.36921369568,36574.532924107145,44744.75234375,37067.085761577946,0.04129920581574032
2021-06-03,37599.41015625,39478.953125,37243.97265625,39208.765625,35460750427,0.043475133082156336,-0.05902658087058821,0,43.84390450328259,-3524.325346292957,-4129.983271078435,45774.127115864576,32095.187337260424,36684.78962053572,44273.9265625,37602.50572743346,0.04429839435515002
2021-06-04,39242.484375,39242.484375,35717.72265625,36894.40625,41831090187,-0.05902658087058821,-0.03638625350557034,0,39.741231108659726,-3367.7422303648564,-3977.5350629357195,44305.64578089791,32577.09054722709,36855.76116071428,43589.60651041667,37425.48085807509,0.04096139919205612
2021-06-05,36880.15625,37917.71484375,34900.4140625,35551.95703125,35959473399,-0.03638625350557034,0.008731498936251025,1,37.54651139077884,-3313.774288266024,-3844.7829080017805,42589.07736819357,33203.24880368143,36989.45982142857,42894.787890625,36957.09990136882,0.041900839295339824
2021-06-06,35538.609375,36436.421875,35304.578125,35862.37890625,28913440585,0.008731498936251025,-0.06418068028941804,0,38.39374214627904,-3208.96490441919,-3717.6193072852625,41499.468090463015,33525.34480016199,37015.78125,42178.32044270833,36683.41965258911,0.040416703769934274
2021-06-07,35835.265625,36790.5703125,33480.640625,33560.70703125,33683936663,-0.06418068028941804,-0.0026243254847995168,0,34.64129249280188,-3273.8890420956595,-3628.873254247342,40555.00760942396,33534.93574995104,36476.90290178572,41336.884765625,35902.74149725433,0.04151614343095181
2021-06-08,33589.51953125,34017.38671875,31114.443359375,33472.6328125,49902050442,-0.0026243254847995168,0.11569117681725527,1,34.502331488052164,-3294.472118499216,-3561.993027097717,40708.756757372845,33028.20574262715,36018.00390625,40511.56197916667,35295.21432606574,0.04171151497428154
2021-06-09,33416.9765625,37537.37109375,32475.865234375,37345.12109375,53972919008,0.11569117681725527,-0.01720501684509279,0,44.95733750980065,-2964.1381745162507,-3442.422056581424,40104.04801898876,33289.152762261234,35985.138392857145,39894.40611979167,35807.69101798681,0.06361382095659471
2021-06-10,37389.515625,38334.32421875,35847.59375,36702.59765625,43576032854,-0.01720501684509279,0.01721406171757467,1,43.71061748991578,-2722.8056074410924,-3298.498766753358,40062.5414077624,33270.4499984876,35627.11439732143,39227.673567708334,36031.41767755261,0.06090798779928332
2021-06-11,36697.03125,37608.6953125,36044.44921875,37334.3984375,38699736985,0.01721406171757467,-0.047727642256857994,0,45.31645241666649,-2452.2981993202047,-3129.2586532667274,40043.197905342124,33269.57006340788,35689.970424107145,38833.80234375,36357.16286753945,0.05691891779102911
2021-06-12,37340.14453125,37408.92578125,34728.19140625,35552.515625,37924228550,-0.047727642256857994,0.09972131894675185,1,41.702976749835145,-2354.5602754440624,-2974.3189777021944,40011.630480263535,33379.33084786147,35690.05022321428,38361.67981770833,36156.00105690459,0.058370940014545486
2021-06-13,35555.7890625,39322.78125,34864.109375,39097.859375,40669112838,0.09972131894675185,0.028661855288592664,1,50.209960378374305,-1968.332938783904,-2773.1217699185363,40082.7409696224,33347.4082491276,36152.26171875,38002.25729166667,36891.46563642844,0.06936740322067796
2021-06-14,39016.96875,40978.36328125,38757.28515625,40218.4765625,43148914673,0.028661855288592664,0.004669320789865594,1,52.56610331425355,-1553.9080653175843,-2529.279028998346,40438.19514875021,33173.579460624795,37103.37165178572,37784.20026041667,37723.21836794633,0.06009124736414746
2021-06-15,40427.16796875,41295.26953125,39609.46875,40406.26953125,46420149185,0.004669320789865594,-0.05096256237308472,0,52.96776601232802,-1196.5272231822382,-2262.7286678351247,40674.03648815391,33048.94515247109,38093.89118303572,37582.540625,38393.98115877224,0.05953898891093952
2021-06-16,40168.69140625,40516.77734375,38176.03515625,38347.0625,39211635100,-0.05096256237308472,-0.007655308506355651,0,48.15273563606196,-1067.1595775840833,-2023.6148497849165,40662.305237617664,33051.68577800733,38237.025669642855,37409.525651041666,38382.25149407918,0.05177889413909266
2021-06-17,38341.421875,39513.671875,37439.67578125,38053.50390625,37096670047,-0.007655308506355651,-0.0595545108824469,0,47.48995681970163,-977.0595769435458,-1814.3037952166424,40775.10212509388,33174.47873428112,38430.01227678572,37247.662369791666,38300.064597121884,0.051221910190493984
2021-06-18,38099.4765625,38187.26171875,35255.85546875,35787.24609375,36200887275,-0.0595545108824469,-0.004788717174578294,0,42.61360401959019,-1076.1179252799484,-1666.6666212293035,40720.89451478379,33345.80431334121,38208.990513392855,37207.155859375,37671.85997127891,0.05644165557702383
2021-06-19,35854.52734375,36457.796875,34933.0625,35615.87109375,31207279719,-0.004788717174578294,0.002314299179515533,1,42.2602191701406,-1155.135230383632,-1564.3603430601693,40722.454629434695,33338.01841744031,38218.041294642855,37034.926953125,37157.862751896675,0.05322680403862588
2021-06-20,35563.140625,36059.484375,33432.07421875,35698.296875,36664034054,0.002314299179515533,-0.11265533282181261,0,42.50717178055844,-1197.3041651613457,-1490.9491074804048,40682.44133611334,33214.57585138665,37732.38950892857,36981.38046875,36792.97128267251,0.03158315249243133
2021-06-21,35641.14453125,35721.640625,31295.935546875,31676.693359375,52809038594,-0.11265533282181261,0.02616961270137308,1,34.70740676346426,-1537.5096889240958,-1500.261223769143,41083.97679292566,32312.21715238683,36512.134765625,36786.049153645836,35513.90180184813,0.04373456785276432
2021-06-22,31622.376953125,33292.453125,28893.62109375,32505.66015625,58964353058,0.02616961270137308,0.0374509295196066,1,37.26285239433188,-1720.4025948117269,-1544.28949797766,41171.18338214616,31718.05861004134,35383.476283482145,36710.5517578125,34761.8413904486,0.04739507865829892
